Order ID,Product,Quantity Ordered,Price Each,Date,Time,Street Name,City,State,ZipCode
241383,AAA Batteries (4-pack),1,2.99,08/11/19,4:38:00 PM,833 Madison St, San Francisco,CA,10001
241384,Bose SoundSport Headphones,1,99.99,08/08/19,3:38:00 PM,925 13th St, Dallas,TX,90001
241385,AAA Batteries (4-pack),3,2.99,08/07/19,7:04:00 AM,67 9th St, Seattle,WA,10001
241386,Apple Airpods Headphones,1,150,08/31/19,10:24:00 AM,896 Elm St, San Francisco,CA,90001
241387,Google Phone,1,600,08/11/19,11:18:00 PM,926 Forest St, New York City,NY,02215
241388,AAA Batteries (4-pack),1,2.99,08/15/19,10:04:00 AM,450 2nd St, Dallas,TX,90001
241389,Apple Airpods Headphones,1,150,08/02/19,9:40:00 AM,305 Washington St, Dallas,TX,94016
241390,ThinkPad Laptop,1,999.99,08/24/19,8:44:00 AM,193 10th St, Atlanta,GA,94016
241391,AA Batteries (4-pack),2,3.84,08/17/19,9:37:00 PM,984 2nd St, Seattle,WA,02215
241392,Flatscreen TV,1,300,08/15/19,9:02:00 PM,227 Forest St, San Francisco,CA,02215
241393,AAA Batteries (4-pack),1,2.99,08/03/19,8:37:00 AM,665 Lakeview St, New York City,NY,75001
241394,Google Phone,1,600,08/24/19,7:39:00 PM,815 6th St, Dallas,TX,02215
241394,Wired Headphones,1,11.99,08/24/19,7:39:00 PM,815 6th St, Dallas,TX,97035
241395,AA Batteries (4-pack),1,3.84,08/19/19,5:33:00 AM,92 7th St, San Francisco,CA,73301
241396,AA Batteries (4-pack),1,3.84,08/03/19,4:52:00 PM,730 Jefferson St, San Francisco,CA,98101
241397,AAA Batteries (4-pack),1,2.99,08/04/19,10:50:00 PM,791 Elm St, Seattle,WA,90001
241398,Flatscreen TV,1,300,08/18/19,11:37:00 AM,611 Lincoln St, Atlanta,GA,94016
241399,Vareebadd Phone,1,400,08/06/19,2:14:00 PM,31 Church St, Seattle,WA,10001
241400,Wired Headphones,1,11.99,08/12/19,4:11:00 PM,125 5th St, Boston,MA,98101
241401,Flatscreen TV,1,300,08/06/19,10:11:00 AM,838 Lake St, New York City,NY,75001
241402,27in 4K Gaming Monitor,1,389.99,08/02/19,4:55:00 PM,702 River St, Boston,MA,90001
241403,Wired Headphones,1,11.99,08/18/19,5:59:00 AM,151 Willow St, San Francisco,CA,90001
241404,27in FHD Monitor,1,149.99,08/26/19,11:47:00 AM,853 Pine St, San Francisco,CA,75001
241405,27in FHD Monitor,1,149.99,08/27/19,2:53:00 PM,355 Church St, New York City,NY,90001
241406,Wired Headphones,1,11.99,08/19/19,9:40:00 AM,413 Spruce St, San Francisco,CA,02215
241407,Vareebadd Phone,1,400,08/24/19,7:21:00 PM,752 Adams St, Boston,MA,02215
241408,27in 4K Gaming Monitor,1,389.99,08/31/19,8:12:00 PM,216 12th St, Los Angeles,CA,02215
241409,AAA Batteries (4-pack),1,2.99,08/28/19,1:32:00 PM,839 River St, Los Angeles,CA,94016
241410,AAA Batteries (4-pack),2,2.99,08/16/19,9:55:00 PM,555 Church St, Atlanta,GA,97035
241411,USB-C Charging Cable,1,11.95,08/22/19,1:35:00 PM,202 Dogwood St, Austin,TX,98101
241412,Lightning Charging Cable,1,14.95,08/02/19,5:10:00 PM,396 Church St, Dallas,TX,94016
241413,Apple Airpods Headphones,1,150,08/13/19,8:01:00 AM,48 Hickory St, Los Angeles,CA,94016
241414,AA Batteries (4-pack),1,3.84,08/10/19,3:37:00 PM,43 Sunset St, Atlanta,GA,90001
241415,Apple Airpods Headphones,1,150,08/30/19,3:43:00 PM,8 Dogwood St, San Francisco,CA,90001
241416,Apple Airpods Headphones,1,150,08/01/19,10:26:00 PM,858 Forest St, Boston,MA,75001
241417,AAA Batteries (4-pack),3,2.99,08/21/19,2:12:00 PM,794 Adams St, Seattle,WA,94016
241418,iPhone,1,700,08/30/19,11:26:00 AM,928 11th St, Portland,ME,97035
241419,AA Batteries (4-pack),1,3.84,08/31/19,4:57:00 PM,827 Chestnut St, Boston,MA,30301
241420,Wired Headphones,1,11.99,08/09/19,3:31:00 PM,411 Johnson St, Boston,MA,02215
241421,Apple Airpods Headphones,1,150,08/04/19,7:19:00 PM,531 Jackson St, Atlanta,GA,02215
241422,34in Ultrawide Monitor,1,379.99,08/31/19,5:23:00 PM,86 Lake St, Seattle,WA,10001
241423,Wired Headphones,1,11.99,08/19/19,8:58:00 AM,665 Lake St, Atlanta,GA,75001
241424,Wired Headphones,1,11.99,08/01/19,8:22:00 AM,801 Meadow St, Seattle,WA,73301
241425,AA Batteries (4-pack),1,3.84,08/17/19,6:15:00 PM,170 11th St, San Francisco,CA,97035
241426,Apple Airpods Headphones,1,150,08/10/19,6:36:00 PM,998 Adams St, Dallas,TX,94016
241427,AA Batteries (4-pack),1,3.84,08/16/19,8:01:00 PM,213 14th St, Boston,MA,94016
241428,Bose SoundSport Headphones,1,99.99,08/23/19,12:19:00 PM,172 South St, New York City,NY,98101
241429,Wired Headphones,1,11.99,08/20/19,10:16:00 PM,156 Lakeview St, Los Angeles,CA,75001
241430,AAA Batteries (4-pack),1,2.99,08/28/19,7:51:00 AM,181 Cherry St, New York City,NY,10001
241431,27in 4K Gaming Monitor,1,389.99,08/17/19,5:11:00 PM,682 Maple St, Los Angeles,CA,10001
241432,AAA Batteries (4-pack),1,2.99,08/06/19,8:09:00 PM,693 Jackson St, Boston,MA,90001
241433,Apple Airpods Headphones,1,150,08/27/19,7:52:00 PM,604 Madison St, Los Angeles,CA,90001
241434,Apple Airpods Headphones,1,150,08/12/19,7:46:00 PM,518 Jefferson St, San Francisco,CA,10001
241434,ThinkPad Laptop,1,999.99,08/12/19,7:46:00 PM,518 Jefferson St, San Francisco,CA,75001
241435,ThinkPad Laptop,1,999.99,08/28/19,6:28:00 PM,991 Johnson St, Boston,MA,94016
241436,Flatscreen TV,1,300,08/13/19,6:13:00 PM,18 Pine St, Boston,MA,94016
241437,Wired Headphones,1,11.99,08/02/19,10:54:00 AM,675 Meadow St, Dallas,TX,94016
241438,Wired Headphones,1,11.99,08/07/19,10:30:00 PM,57 10th St, Boston,MA,30301
241439,AA Batteries (4-pack),1,3.84,08/15/19,11:32:00 PM,442 Dogwood St, Portland,OR,10001
241440,34in Ultrawide Monitor,1,379.99,08/06/19,4:15:00 AM,727 Walnut St, Austin,TX,98101
241441,AA Batteries (4-pack),1,3.84,08/14/19,3:27:00 PM,383 Forest St, Seattle,WA,94016
241442,AA Batteries (4-pack),1,3.84,08/08/19,1:07:00 PM,594 Forest St, Los Angeles,CA,90001
241443,Apple Airpods Headphones,1,150,08/23/19,3:26:00 PM,919 Johnson St, San Francisco,CA,30301
241444,Lightning Charging Cable,1,14.95,08/03/19,11:50:00 AM,130 Jefferson St, New York City,NY,94016
241445,Apple Airpods Headphones,1,150,08/10/19,6:10:00 PM,847 12th St, Seattle,WA,98101
241446,Flatscreen TV,1,300,08/11/19,8:10:00 AM,537 Lake St, Dallas,TX,10001
241447,Apple Airpods Headphones,1,150,08/31/19,9:07:00 PM,568 Highland St, Los Angeles,CA,90001
241447,AA Batteries (4-pack),1,3.84,08/31/19,9:07:00 PM,568 Highland St, Los Angeles,CA,30301
241448,AA Batteries (4-pack),1,3.84,08/10/19,3:09:00 PM,403 13th St, Dallas,TX,97035
241449,27in 4K Gaming Monitor,1,389.99,08/01/19,1:27:00 PM,721 Center St, Los Angeles,CA,94016
241450,AA Batteries (4-pack),1,3.84,08/01/19,10:04:00 PM,450 Park St, Boston,MA,94016
241451,Apple Airpods Headphones,1,150,08/19/19,8:35:00 AM,10 Adams St, Boston,MA,02215
241452,27in 4K Gaming Monitor,1,389.99,08/26/19,9:03:00 PM,362 10th St, Boston,MA,90001
241453,ThinkPad Laptop,1,999.99,08/25/19,10:46:00 AM,355 Pine St, San Francisco,CA,98101
241454,AA Batteries (4-pack),1,3.84,08/04/19,10:19:00 AM,735 Adams St, Portland,OR,90001
241455,ThinkPad Laptop,1,999.99,08/11/19,4:51:00 PM,139 11th St, Seattle,WA,10001
241456,Lightning Charging Cable,1,14.95,08/31/19,12:19:00 PM,857 Church St, San Francisco,CA,75001
241457,AA Batteries (4-pack),1,3.84,08/02/19,5:07:00 AM,284 Hill St, San Francisco,CA,10001
241458,USB-C Charging Cable,1,11.95,08/21/19,12:15:00 AM,930 10th St, Los Angeles,CA,94016
241459,Macbook Pro Laptop,1,1700,08/26/19,2:19:00 PM,793 Lake St, Los Angeles,CA,94016
241460,USB-C Charging Cable,2,11.95,08/03/19,1:01:00 PM,632 Main St, Dallas,TX,97035
241461,Wired Headphones,1,11.99,08/27/19,11:55:00 PM,730 Lincoln St, San Francisco,CA,75001
241462,27in 4K Gaming Monitor,1,389.99,08/15/19,3:13:00 PM,695 Spruce St, Portland,OR,94016
241463,Vareebadd Phone,1,400,08/17/19,7:14:00 PM,494 Cedar St, Atlanta,GA,30301
241464,Flatscreen TV,1,300,08/27/19,5:31:00 AM,573 5th St, Boston,MA,02215
241464,Macbook Pro Laptop,1,1700,08/27/19,5:31:00 AM,573 5th St, Boston,MA,98101
241465,Wired Headphones,1,11.99,08/19/19,3:27:00 PM,402 Cherry St, New York City,NY,94016
241466,Wired Headphones,1,11.99,08/27/19,6:19:00 PM,542 14th St, Dallas,TX,02215
241467,Wired Headphones,1,11.99,08/15/19,4:37:00 PM,377 1st St, Austin,TX,94016
241468,Lightning Charging Cable,1,14.95,08/07/19,8:52:00 AM,348 Spruce St, Portland,OR,98101
241469,AAA Batteries (4-pack),1,2.99,08/18/19,3:37:00 PM,323 9th St, San Francisco,CA,90001
241469,34in Ultrawide Monitor,1,379.99,08/18/19,3:37:00 PM,323 9th St, San Francisco,CA,10001
241470,iPhone,1,700,08/28/19,9:16:00 PM,843 Elm St, Seattle,WA,10001
241471,AAA Batteries (4-pack),1,2.99,08/12/19,12:15:00 PM,592 12th St, Dallas,TX,10001
241472,iPhone,1,700,08/20/19,2:09:00 PM,130 1st St, New York City,NY,90001
241472,Wired Headphones,2,11.99,08/20/19,2:09:00 PM,130 1st St, New York City,NY,90001
241473,AA Batteries (4-pack),1,3.84,08/06/19,11:59:00 PM,233 Park St, Los Angeles,CA,10001
241474,Flatscreen TV,1,300,08/24/19,3:34:00 PM,76 Main St, Los Angeles,CA,98101
241475,Lightning Charging Cable,1,14.95,08/19/19,8:40:00 PM,371 4th St, New York City,NY,97035
241476,ThinkPad Laptop,1,999.99,08/25/19,2:19:00 PM,360 12th St, Dallas,TX,90001
241477,Apple Airpods Headphones,1,150,08/21/19,11:58:00 AM,952 1st St, San Francisco,CA,94016
241478,Apple Airpods Headphones,1,150,08/08/19,8:48:00 AM,343 Jackson St, San Francisco,CA,75001
241479,27in FHD Monitor,1,149.99,08/24/19,11:38:00 AM,954 10th St, San Francisco,CA,02215
241480,34in Ultrawide Monitor,1,379.99,08/08/19,12:32:00 PM,89 North St, Atlanta,GA,02215
241481,AA Batteries (4-pack),3,3.84,08/12/19,9:40:00 PM,762 Spruce St, New York City,NY,10001
241482,iPhone,1,700,08/04/19,2:43:00 PM,330 12th St, Seattle,WA,90001
241483,Lightning Charging Cable,1,14.95,08/16/19,8:08:00 PM,783 Cherry St, San Francisco,CA,98101
241484,34in Ultrawide Monitor,1,379.99,08/20/19,11:01:00 AM,644 Main St, Los Angeles,CA,02215
241485,Bose SoundSport Headphones,1,99.99,08/27/19,11:16:00 AM,639 Adams St, Atlanta,GA,02215
241486,Wired Headphones,1,11.99,08/02/19,10:24:00 AM,950 Sunset St, San Francisco,CA,73301
241487,AAA Batteries (4-pack),1,2.99,08/28/19,8:33:00 PM,932 Ridge St, Seattle,WA,90001
241488,Flatscreen TV,1,300,08/20/19,2:19:00 PM,21 Johnson St, New York City,NY,73301
241489,Lightning Charging Cable,1,14.95,08/10/19,8:49:00 PM,187 Ridge St, Los Angeles,CA,98101
241490,34in Ultrawide Monitor,1,379.99,08/16/19,9:56:00 AM,299 Madison St, Atlanta,GA,94016
241491,AAA Batteries (4-pack),1,2.99,08/08/19,10:13:00 PM,961 Willow St, Portland,OR,30301
241492,Apple Airpods Headphones,1,150,08/26/19,2:13:00 PM,604 Chestnut St, San Francisco,CA,90001
241492,Bose SoundSport Headphones,1,99.99,08/26/19,2:13:00 PM,604 Chestnut St, San Francisco,CA,98101
241493,AA Batteries (4-pack),1,3.84,08/14/19,8:58:00 PM,132 9th St, Boston,MA,90001
241494,Wired Headphones,2,11.99,08/11/19,12:55:00 PM,84 Elm St, Los Angeles,CA,10001
241495,Google Phone,1,600,08/22/19,1:26:00 PM,185 Cedar St, Seattle,WA,94016
241496,Macbook Pro Laptop,1,1700,08/06/19,7:23:00 PM,407 Forest St, Los Angeles,CA,10001
241497,27in FHD Monitor,1,149.99,08/31/19,5:22:00 PM,67 Hill St, New York City,NY,10001
241498,USB-C Charging Cable,1,11.95,08/15/19,11:33:00 PM,654 Lake St, Dallas,TX,02215
241499,AAA Batteries (4-pack),1,2.99,08/16/19,5:17:00 PM,613 Highland St, New York City,NY,90001
241500,Bose SoundSport Headphones,1,99.99,08/29/19,10:47:00 AM,135 Lakeview St, San Francisco,CA,94016
241501,Wired Headphones,1,11.99,08/16/19,8:41:00 AM,774 12th St, San Francisco,CA,10001
241502,ThinkPad Laptop,1,999.99,08/15/19,11:25:00 AM,104 Main St, Portland,OR,10001
241503,Lightning Charging Cable,1,14.95,08/31/19,10:44:00 AM,498 13th St, Dallas,TX,73301
241504,Flatscreen TV,1,300,08/01/19,10:29:00 PM,273 Jefferson St, San Francisco,CA,94016
241505,Apple Airpods Headphones,1,150,08/23/19,6:25:00 PM,122 Lakeview St, Atlanta,GA,98101
241506,34in Ultrawide Monitor,1,379.99,08/09/19,1:39:00 PM,752 Hill St, Boston,MA,97035
241507,Apple Airpods Headphones,1,150,08/01/19,2:14:00 PM,752 9th St, Seattle,WA,98101
241508,Macbook Pro Laptop,1,1700,08/08/19,4:27:00 PM,853 North St, San Francisco,CA,94016
241509,USB-C Charging Cable,1,11.95,08/28/19,7:38:00 PM,653 14th St, Boston,MA,73301
241510,USB-C Charging Cable,1,11.95,08/02/19,12:27:00 PM,77 North St, San Francisco,CA,90001
241511,AAA Batteries (4-pack),1,2.99,08/05/19,7:00:00 PM,369 Meadow St, Seattle,WA,98101
241512,27in 4K Gaming Monitor,1,389.99,08/05/19,10:14:00 PM,539 Walnut St, Los Angeles,CA,94016
241513,Lightning Charging Cable,1,14.95,08/23/19,3:32:00 PM,7 Jefferson St, New York City,NY,10001
241514,Wired Headphones,1,11.99,08/10/19,7:10:00 AM,977 Elm St, New York City,NY,10001
241515,Apple Airpods Headphones,1,150,08/13/19,5:31:00 PM,951 Meadow St, New York City,NY,90001
241516,iPhone,1,700,08/02/19,5:59:00 PM,850 5th St, Los Angeles,CA,30301
241517,Lightning Charging Cable,1,14.95,08/23/19,6:55:00 AM,401 Ridge St, Los Angeles,CA,90001
241518,34in Ultrawide Monitor,1,379.99,08/27/19,6:19:00 AM,120 Pine St, New York City,NY,98101
241519,27in FHD Monitor,1,149.99,08/10/19,12:47:00 AM,597 Lincoln St, Seattle,WA,10001
241520,Wired Headphones,1,11.99,08/24/19,3:42:00 PM,480 Center St, Portland,OR,94016
241521,Apple Airpods Headphones,1,150,08/11/19,8:47:00 AM,118 North St, Los Angeles,CA,73301
241522,AAA Batteries (4-pack),4,2.99,08/03/19,9:56:00 AM,198 Jefferson St, San Francisco,CA,90001
241523,27in FHD Monitor,1,149.99,08/31/19,5:15:00 PM,904 5th St, Dallas,TX,94016
241524,Google Phone,1,600,08/17/19,2:45:00 PM,644 Dogwood St, Boston,MA,10001
241524,USB-C Charging Cable,1,11.95,08/17/19,2:45:00 PM,644 Dogwood St, Boston,MA,98101
241525,Bose SoundSport Headphones,1,99.99,08/07/19,11:17:00 AM,767 Johnson St, New York City,NY,94016
241526,AA Batteries (4-pack),1,3.84,08/27/19,10:03:00 PM,252 9th St, Los Angeles,CA,02215
241527,Lightning Charging Cable,1,14.95,08/24/19,2:19:00 PM,417 Cedar St, Seattle,WA,94016
241528,Wired Headphones,1,11.99,08/04/19,8:41:00 PM,451 Ridge St, Boston,MA,94016
241528,USB-C Charging Cable,2,11.95,08/04/19,8:41:00 PM,451 Ridge St, Boston,MA,94016
241529,USB-C Charging Cable,1,11.95,08/04/19,12:43:00 PM,290 Park St, Austin,TX,30301
241530,AA Batteries (4-pack),1,3.84,08/17/19,10:37:00 PM,341 West St, Los Angeles,CA,73301
241531,LG Washing Machine,1,600,08/08/19,7:09:00 PM,774 Willow St, Austin,TX,02215
241532,Wired Headphones,1,11.99,08/27/19,12:35:00 AM,295 Madison St, Seattle,WA,02215
241533,Bose SoundSport Headphones,1,99.99,08/12/19,8:59:00 PM,779 Lake St, San Francisco,CA,90001
241534,AAA Batteries (4-pack),2,2.99,08/25/19,2:42:00 PM,882 Johnson St, Atlanta,GA,90001
241535,Google Phone,1,600,08/28/19,9:56:00 AM,221 4th St, Los Angeles,CA,02215
241536,Wired Headphones,1,11.99,08/15/19,7:34:00 AM,725 2nd St, Seattle,WA,75001
241537,Bose SoundSport Headphones,1,99.99,08/14/19,7:35:00 PM,680 Sunset St, Los Angeles,CA,30301
241538,USB-C Charging Cable,1,11.95,08/21/19,6:47:00 PM,27 Elm St, New York City,NY,02215
241539,AAA Batteries (4-pack),2,2.99,08/31/19,11:43:00 AM,481 South St, San Francisco,CA,30301
241540,Lightning Charging Cable,1,14.95,08/22/19,9:55:00 AM,979 Hickory St, New York City,NY,94016
241541,Wired Headphones,1,11.99,08/19/19,8:58:00 PM,148 Wilson St, New York City,NY,02215
241542,USB-C Charging Cable,1,11.95,08/27/19,12:50:00 PM,168 Jefferson St, Boston,MA,90001
241543,AAA Batteries (4-pack),1,2.99,08/16/19,6:10:00 AM,338 8th St, Los Angeles,CA,90001
241544,Apple Airpods Headphones,1,150,08/03/19,9:28:00 AM,40 Adams St, San Francisco,CA,98101
241545,Lightning Charging Cable,1,14.95,08/25/19,11:28:00 AM,992 Ridge St, New York City,NY,10001
241546,Apple Airpods Headphones,1,150,08/17/19,2:41:00 PM,406 2nd St, New York City,NY,02215
241547,27in FHD Monitor,1,149.99,08/16/19,10:48:00 AM,883 2nd St, Austin,TX,94016
241548,Apple Airpods Headphones,1,150,08/25/19,10:16:00 AM,76 11th St, San Francisco,CA,75001
241549,Lightning Charging Cable,1,14.95,08/22/19,7:20:00 PM,801 Pine St, Seattle,WA,75001
241550,27in 4K Gaming Monitor,1,389.99,08/07/19,8:14:00 AM,206 Sunset St, Portland,OR,90001
241551,Bose SoundSport Headphones,1,99.99,08/31/19,6:46:00 PM,413 7th St, Seattle,WA,02215
241552,Google Phone,1,600,08/28/19,8:44:00 PM,343 9th St, San Francisco,CA,10001
241553,Lightning Charging Cable,1,14.95,08/29/19,9:09:00 PM,996 Elm St, Austin,TX,90001
241554,AAA Batteries (4-pack),1,2.99,08/05/19,7:29:00 AM,230 Church St, Los Angeles,CA,94016
241555,27in FHD Monitor,1,149.99,08/23/19,11:03:00 AM,202 4th St, Seattle,WA,90001
241556,Macbook Pro Laptop,1,1700,08/17/19,7:39:00 PM,325 Cherry St, San Francisco,CA,98101
241557,Bose SoundSport Headphones,1,99.99,08/10/19,11:13:00 AM,403 9th St, New York City,NY,10001
241557,20in Monitor,1,109.99,08/10/19,11:13:00 AM,403 9th St, New York City,NY,02215
241558,Wired Headphones,1,11.99,08/24/19,10:05:00 PM,5 1st St, Los Angeles,CA,02215
241559,AA Batteries (4-pack),1,3.84,08/02/19,7:54:00 PM,206 Center St, Atlanta,GA,02215
241560,34in Ultrawide Monitor,1,379.99,08/21/19,9:08:00 PM,468 Highland St, Los Angeles,CA,02215
241561,Bose SoundSport Headphones,1,99.99,08/19/19,8:56:00 PM,42 Jackson St, Seattle,WA,94016
241562,20in Monitor,1,109.99,08/06/19,5:09:00 PM,651 Willow St, New York City,NY,02215
241563,27in 4K Gaming Monitor,1,389.99,08/17/19,8:38:00 PM,863 Hickory St, San Francisco,CA,10001
241564,iPhone,1,700,08/22/19,6:53:00 PM,337 Cedar St, Austin,TX,97035
241565,Vareebadd Phone,1,400,08/16/19,1:53:00 PM,963 Ridge St, Los Angeles,CA,94016
241566,Wired Headphones,1,11.99,08/30/19,12:18:00 PM,213 Cedar St, San Francisco,CA,94016
241567,Lightning Charging Cable,1,14.95,08/03/19,12:40:00 PM,758 Chestnut St, New York City,NY,02215
241568,Flatscreen TV,1,300,08/05/19,2:36:00 PM,740 Cherry St, Seattle,WA,90001
241569,27in 4K Gaming Monitor,1,389.99,08/22/19,11:21:00 AM,378 Ridge St, San Francisco,CA,94016
241570,Bose SoundSport Headphones,1,99.99,08/12/19,9:50:00 AM,312 Walnut St, Boston,MA,75001
241571,AA Batteries (4-pack),1,3.84,08/05/19,7:38:00 PM,334 Park St, San Francisco,CA,94016
241572,AA Batteries (4-pack),1,3.84,08/05/19,5:48:00 PM,264 4th St, San Francisco,CA,02215
241573,AA Batteries (4-pack),2,3.84,08/11/19,7:35:00 AM,930 Adams St, San Francisco,CA,10001
241574,27in FHD Monitor,1,149.99,08/18/19,10:08:00 AM,178 Walnut St, Atlanta,GA,10001
241575,27in FHD Monitor,1,149.99,08/27/19,12:13:00 PM,859 Ridge St, Austin,TX,30301
241576,AAA Batteries (4-pack),2,2.99,08/30/19,9:49:00 AM,968 Walnut St, Boston,MA,98101
241577,27in FHD Monitor,1,149.99,08/01/19,7:54:00 PM,431 Spruce St, Boston,MA,10001
241578,Wired Headphones,1,11.99,08/20/19,2:43:00 PM,460 Church St, Los Angeles,CA,97035
241579,USB-C Charging Cable,1,11.95,08/10/19,10:56:00 AM,669 13th St, Los Angeles,CA,90001
241580,27in 4K Gaming Monitor,1,389.99,08/25/19,7:18:00 AM,90 Lake St, Boston,MA,94016
241581,AAA Batteries (4-pack),1,2.99,08/05/19,1:59:00 PM,36 Jefferson St, Dallas,TX,94016
241582,AA Batteries (4-pack),1,3.84,08/01/19,6:43:00 PM,760 Lincoln St, Atlanta,GA,73301
241583,Lightning Charging Cable,1,14.95,08/14/19,10:14:00 PM,541 Chestnut St, Boston,MA,02215
241584,Google Phone,1,600,08/08/19,5:57:00 PM,410 Forest St, Atlanta,GA,90001
241585,Lightning Charging Cable,1,14.95,08/20/19,8:30:00 PM,39 6th St, San Francisco,CA,30301
241586,Lightning Charging Cable,1,14.95,08/19/19,9:08:00 AM,432 Church St, Boston,MA,94016
241587,27in 4K Gaming Monitor,1,389.99,08/07/19,10:38:00 AM,822 Highland St, Los Angeles,CA,30301
241588,Apple Airpods Headphones,1,150,08/22/19,8:04:00 PM,235 Forest St, Los Angeles,CA,30301
241589,USB-C Charging Cable,1,11.95,08/22/19,7:26:00 PM,876 Lincoln St, Seattle,WA,75001
241590,AAA Batteries (4-pack),1,2.99,08/31/19,11:12:00 AM,296 Spruce St, New York City,NY,94016
241591,Apple Airpods Headphones,1,150,08/30/19,2:50:00 PM,68 Lincoln St, Boston,MA,90001
241592,AAA Batteries (4-pack),1,2.99,08/01/19,10:29:00 PM,751 Center St, San Francisco,CA,75001
241593,Apple Airpods Headphones,1,150,08/16/19,10:32:00 PM,844 12th St, Dallas,TX,75001
241594,Google Phone,1,600,08/20/19,9:16:00 AM,25 8th St, Dallas,TX,10001
241595,Wired Headphones,1,11.99,08/30/19,3:12:00 PM,393 Hill St, Los Angeles,CA,10001
241596,AA Batteries (4-pack),2,3.84,08/28/19,10:59:00 AM,672 4th St, Boston,MA,10001
241597,AA Batteries (4-pack),1,3.84,08/13/19,12:44:00 PM,158 9th St, New York City,NY,94016
241598,Wired Headphones,1,11.99,08/31/19,10:45:00 AM,490 6th St, Los Angeles,CA,94016
241599,USB-C Charging Cable,1,11.95,08/14/19,10:48:00 AM,839 1st St, San Francisco,CA,94016
241600,AA Batteries (4-pack),2,3.84,08/28/19,5:26:00 PM,592 South St, Los Angeles,CA,97035
241601,USB-C Charging Cable,1,11.95,08/06/19,3:58:00 PM,711 Lakeview St, Seattle,WA,90001
241602,Macbook Pro Laptop,1,1700,08/17/19,5:05:00 PM,323 Meadow St, New York City,NY,90001
241603,Google Phone,1,600,08/11/19,8:20:00 PM,789 Park St, Boston,MA,94016
241603,USB-C Charging Cable,1,11.95,08/11/19,8:20:00 PM,789 Park St, Boston,MA,10001
241604,Bose SoundSport Headphones,1,99.99,08/15/19,12:34:00 PM,796 4th St, Boston,MA,94016
241605,AAA Batteries (4-pack),2,2.99,08/01/19,8:48:00 PM,326 Washington St, Boston,MA,98101
241606,34in Ultrawide Monitor,1,379.99,08/14/19,11:41:00 AM,789 Johnson St, San Francisco,CA,75001
241607,AAA Batteries (4-pack),1,2.99,08/21/19,8:39:00 PM,683 Church St, Boston,MA,94016
241608,Bose SoundSport Headphones,1,99.99,08/11/19,12:38:00 AM,325 Ridge St, New York City,NY,90001
241609,USB-C Charging Cable,1,11.95,08/19/19,7:06:00 PM,223 Madison St, Portland,OR,94016
241610,ThinkPad Laptop,1,999.99,08/03/19,10:08:00 PM,6 Chestnut St, San Francisco,CA,10001
241611,iPhone,1,700,08/08/19,12:07:00 PM,295 Willow St, San Francisco,CA,75001
241612,AAA Batteries (4-pack),1,2.99,08/13/19,6:35:00 PM,116 14th St, Boston,MA,02215
241613,Flatscreen TV,1,300,08/03/19,7:45:00 PM,503 Center St, Los Angeles,CA,94016
241614,USB-C Charging Cable,1,11.95,08/22/19,11:58:00 PM,319 Forest St, San Francisco,CA,73301
241615,AA Batteries (4-pack),1,3.84,08/24/19,1:40:00 PM,291 Adams St, Dallas,TX,73301
241616,Flatscreen TV,1,300,08/28/19,1:51:00 PM,55 Lake St, San Francisco,CA,04101
241617,USB-C Charging Cable,1,11.95,08/19/19,2:42:00 PM,774 Chestnut St, Boston,MA,98101
241618,Wired Headphones,1,11.99,08/12/19,4:38:00 PM,137 Chestnut St, New York City,NY,04101
241619,AA Batteries (4-pack),1,3.84,08/03/19,1:48:00 PM,21 2nd St, New York City,NY,10001
241620,20in Monitor,1,109.99,08/08/19,4:35:00 PM,599 7th St, Atlanta,GA,10001
241621,AA Batteries (4-pack),1,3.84,08/12/19,8:55:00 PM,729 Madison St, Seattle,WA,94016
241622,AAA Batteries (4-pack),1,2.99,08/03/19,1:50:00 PM,334 Wilson St, New York City,NY,02215
241623,Lightning Charging Cable,1,14.95,08/02/19,1:44:00 PM,75 Johnson St, Portland,OR,02215
241624,27in FHD Monitor,1,149.99,08/24/19,1:59:00 PM,685 Dogwood St, Los Angeles,CA,90001
241625,Apple Airpods Headphones,1,150,08/24/19,7:15:00 AM,209 12th St, San Francisco,CA,90001
241626,iPhone,1,700,08/19/19,10:25:00 PM,711 Washington St, San Francisco,CA,73301
241627,Lightning Charging Cable,1,14.95,08/07/19,11:13:00 PM,403 Church St, Austin,TX,94016
241628,Lightning Charging Cable,1,14.95,08/16/19,8:38:00 AM,54 Highland St, Boston,MA,90001
241629,USB-C Charging Cable,1,11.95,08/07/19,8:08:00 PM,280 Sunset St, Los Angeles,CA,73301
241630,iPhone,1,700,08/05/19,8:52:00 AM,594 6th St, Atlanta,GA,90001
241631,20in Monitor,1,109.99,08/03/19,6:33:00 PM,447 1st St, San Francisco,CA,90001
241632,iPhone,1,700,08/15/19,8:50:00 AM,350 6th St, Atlanta,GA,94016
241632,Lightning Charging Cable,1,14.95,08/15/19,8:50:00 AM,350 6th St, Atlanta,GA,30301
241633,Lightning Charging Cable,1,14.95,08/14/19,5:36:00 AM,227 Church St, Dallas,TX,30301
241634,Wired Headphones,1,11.99,08/20/19,4:40:00 PM,761 Cherry St, San Francisco,CA,02215
241635,AAA Batteries (4-pack),1,2.99,08/22/19,9:21:00 PM,351 West St, Los Angeles,CA,02215
